Image.Name;Site;Location_season;Trigger;Day;Month;Year;Date;Time;Temp_F;Temp_C;Serial #;Species;Comment
2017-02-13 04-22-23 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;13;2;2017;13.02.2017;04:22:23;27;-3;S750HH02203675;;
2017-02-13 10-48-16 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;13;2;2017;13.02.2017;10:48:16;27;-3;S750HH02203675;S;
2017-02-13 10-48-16 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;13;2;2017;13.02.2017;10:48:16;27;-3;S750HH02203675;;
2017-02-13 10-51-57 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;13;2;2017;13.02.2017;10:51:57;27;-3;S750HH02203675;S;
2017-02-13 10-51-57 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;13;2;2017;13.02.2017;10:51:57;27;-3;S750HH02203675;;
2017-02-13 13-00-00 T.JPG;Valdres;Box1Spring2017;T;13;2;2017;13.02.2017;13:00:00;28;-2;S750HH02203675;;
2017-02-14 01-00-00 T.JPG;Valdres;Box1Spring2017;T;14;2;2017;14.02.2017;01:00:00;28;-2;S750HH02203675;;
2017-02-14 13-00-00 T.JPG;Valdres;Box1Spring2017;T;14;2;2017;14.02.2017;13:00:00;28;-2;S750HH02203675;;
2017-02-14 13-58-51 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;14;2;2017;14.02.2017;13:58:51;28;-2;S750HH02203675;K;
2017-02-14 13-58-52 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;14;2;2017;14.02.2017;13:58:52;28;-2;S750HH02203675;;
2017-02-15 01-00-00 T.JPG;Valdres;Box1Spring2017;T;15;2;2017;15.02.2017;01:00:00;28;-2;S750HH02203675;;
2017-02-15 10-34-52 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;15;2;2017;15.02.2017;10:34:52;26;-3;S750HH02203675;S;
2017-02-15 10-34-52 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;15;2;2017;15.02.2017;10:34:52;26;-3;S750HH02203675;;
2017-02-15 13-00-00 T.JPG;Valdres;Box1Spring2017;T;15;2;2017;15.02.2017;13:00:00;26;-3;S750HH02203675;;
2017-02-16 01-00-00 T.JPG;Valdres;Box1Spring2017;T;16;2;2017;16.02.2017;01:00:00;29;-2;S750HH02203675;;
2017-02-16 04-01-27 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;16;2;2017;16.02.2017;04:01:27;30;-1;S750HH02203675;K;
2017-02-16 04-01-28 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;16;2;2017;16.02.2017;04:01:28;30;-1;S750HH02203675;;
2017-02-16 13-00-00 T.JPG;Valdres;Box1Spring2017;T;16;2;2017;16.02.2017;13:00:00;31;-1;S750HH02203675;;
2017-02-17 01-00-00 T.JPG;Valdres;Box1Spring2017;T;17;2;2017;17.02.2017;01:00:00;31;-1;S750HH02203675;;
2017-02-17 13-00-00 T.JPG;Valdres;Box1Spring2017;T;17;2;2017;17.02.2017;13:00:00;31;-1;S750HH02203675;;
2017-02-18 01-00-00 T.JPG;Valdres;Box1Spring2017;T;18;2;2017;18.02.2017;01:00:00;29;-2;S750HH02203675;;
2017-02-18 09-24-18 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;18;2;2017;18.02.2017;09:24:18;29;-2;S750HH02203675;K;
2017-02-18 09-24-18 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;18;2;2017;18.02.2017;09:24:18;29;-2;S750HH02203675;;
2017-02-18 13-00-00 T.JPG;Valdres;Box1Spring2017;T;18;2;2017;18.02.2017;13:00:00;30;-1;S750HH02203675;;
2017-02-19 01-00-00 T.JPG;Valdres;Box1Spring2017;T;19;2;2017;19.02.2017;01:00:00;32;0;S750HH02203675;;
2017-02-19 06-37-49 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;19;2;2017;19.02.2017;06:37:49;31;-1;S750HH02203675;;
2017-02-19 06-37-49 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;19;2;2017;19.02.2017;06:37:49;31;-1;S750HH02203675;;
2017-02-19 13-00-00 T.JPG;Valdres;Box1Spring2017;T;19;2;2017;19.02.2017;13:00:00;32;0;S750HH02203675;;
2017-02-19 13-44-00 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;19;2;2017;19.02.2017;13:44:00;32;0;S750HH02203675;;
2017-02-19 13-44-01 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;19;2;2017;19.02.2017;13:44:01;32;0;S750HH02203675;;
2017-02-20 01-00-00 T.JPG;Valdres;Box1Spring2017;T;20;2;2017;20.02.2017;01:00:00;32;0;S750HH02203675;;
2017-02-20 05-51-44 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;20;2;2017;20.02.2017;05:51:44;32;0;S750HH02203675;S;
2017-02-20 05-51-45 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;20;2;2017;20.02.2017;05:51:45;32;0;S750HH02203675;;
2017-02-20 11-44-00 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;20;2;2017;20.02.2017;11:44:00;33;1;S750HH02203675;;
2017-02-20 11-44-01 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;20;2;2017;20.02.2017;11:44:01;33;1;S750HH02203675;;
2017-02-20 13-00-00 T.JPG;Valdres;Box1Spring2017;T;20;2;2017;20.02.2017;13:00:00;33;1;S750HH02203675;;
2017-02-20 18-30-51 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;20;2;2017;20.02.2017;18:30:51;32;0;S750HH02203675;K;
2017-02-20 18-30-52 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;20;2;2017;20.02.2017;18:30:52;32;0;S750HH02203675;;
2017-02-20 20-06-31 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;20;2;2017;20.02.2017;20:06:31;32;0;S750HH02203675;DS;
2017-02-20 20-06-31 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;20;2;2017;20.02.2017;20:06:31;32;0;S750HH02203675;;
2017-02-20 20-08-54 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;20;2;2017;20.02.2017;20:08:54;32;0;S750HH02203675;DS;
2017-02-20 20-08-55 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;20;2;2017;20.02.2017;20:08:55;32;0;S750HH02203675;;
2017-02-21 01-00-00 T.JPG;Valdres;Box1Spring2017;T;21;2;2017;21.02.2017;01:00:00;32;0;S750HH02203675;;
2017-02-21 13-00-00 T.JPG;Valdres;Box1Spring2017;T;21;2;2017;21.02.2017;13:00:00;31;-1;S750HH02203675;;
2017-02-22 01-00-00 T.JPG;Valdres;Box1Spring2017;T;22;2;2017;22.02.2017;01:00:00;31;-1;S750HH02203675;;
2017-02-22 12-23-27 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;22;2;2017;22.02.2017;12:23:27;30;-1;S750HH02203675;;
2017-02-22 12-23-28 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;22;2;2017;22.02.2017;12:23:28;30;-1;S750HH02203675;;
2017-02-22 13-00-00 T.JPG;Valdres;Box1Spring2017;T;22;2;2017;22.02.2017;13:00:00;30;-1;S750HH02203675;;
2017-02-23 01-00-00 T.JPG;Valdres;Box1Spring2017;T;23;2;2017;23.02.2017;01:00:00;29;-2;S750HH02203675;;
2017-02-23 13-00-00 T.JPG;Valdres;Box1Spring2017;T;23;2;2017;23.02.2017;13:00:00;26;-3;S750HH02203675;;
2017-02-23 14-03-14 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;23;2;2017;23.02.2017;14:03:14;26;-3;S750HH02203675;K;
2017-02-23 14-03-14 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;23;2;2017;23.02.2017;14:03:14;26;-3;S750HH02203675;;
2017-02-24 01-00-00 T.JPG;Valdres;Box1Spring2017;T;24;2;2017;24.02.2017;01:00:00;23;-5;S750HH02203675;;
2017-02-24 13-00-00 T.JPG;Valdres;Box1Spring2017;T;24;2;2017;24.02.2017;13:00:00;23;-5;S750HH02203675;;
2017-02-25 01-00-00 T.JPG;Valdres;Box1Spring2017;T;25;2;2017;25.02.2017;01:00:00;23;-5;S750HH02203675;;
2017-02-25 13-00-00 T.JPG;Valdres;Box1Spring2017;T;25;2;2017;25.02.2017;13:00:00;24;-4;S750HH02203675;;
2017-02-26 01-00-00 T.JPG;Valdres;Box1Spring2017;T;26;2;2017;26.02.2017;01:00:00;24;-4;S750HH02203675;;
2017-02-26 13-00-00 T.JPG;Valdres;Box1Spring2017;T;26;2;2017;26.02.2017;13:00:00;27;-3;S750HH02203675;;
2017-02-26 16-59-24 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;26;2;2017;26.02.2017;16:59:24;28;-2;S750HH02203675;S;
2017-02-26 16-59-24 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;26;2;2017;26.02.2017;16:59:24;28;-2;S750HH02203675;;
2017-02-26 17-12-25 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;26;2;2017;26.02.2017;17:12:25;28;-2;S750HH02203675;S;
2017-02-26 17-12-26 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;26;2;2017;26.02.2017;17:12:26;28;-2;S750HH02203675;;
2017-02-27 01-00-00 T.JPG;Valdres;Box1Spring2017;T;27;2;2017;27.02.2017;01:00:00;28;-2;S750HH02203675;;
2017-02-27 11-14-00 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;27;2;2017;27.02.2017;11:14:00;28;-2;S750HH02203675;;
2017-02-27 11-14-01 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;27;2;2017;27.02.2017;11:14:01;28;-2;S750HH02203675;;
2017-02-27 13-00-00 T.JPG;Valdres;Box1Spring2017;T;27;2;2017;27.02.2017;13:00:00;28;-2;S750HH02203675;;
2017-02-28 01-00-00 T.JPG;Valdres;Box1Spring2017;T;28;2;2017;28.02.2017;01:00:00;29;-2;S750HH02203675;;
2017-02-28 11-52-41 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;28;2;2017;28.02.2017;11:52:41;30;-1;S750HH02203675;S;
2017-02-28 11-52-41 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;28;2;2017;28.02.2017;11:52:41;30;-1;S750HH02203675;;
2017-02-28 12-39-33 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;28;2;2017;28.02.2017;12:39:33;30;-1;S750HH02203675;;
2017-02-28 12-39-33 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;28;2;2017;28.02.2017;12:39:33;30;-1;S750HH02203675;;
2017-02-28 12-44-00 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;28;2;2017;28.02.2017;12:44:00;30;-1;S750HH02203675;;
2017-02-28 12-44-01 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;28;2;2017;28.02.2017;12:44:01;30;-1;S750HH02203675;;
2017-02-28 13-00-00 T.JPG;Valdres;Box1Spring2017;T;28;2;2017;28.02.2017;13:00:00;30;-1;S750HH02203675;;
2017-02-28 15-13-23 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;28;2;2017;28.02.2017;15:13:23;30;-1;S750HH02203675;S;
2017-02-28 15-13-24 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;28;2;2017;28.02.2017;15:13:24;30;-1;S750HH02203675;;
2017-02-28 15-20-47 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;28;2;2017;28.02.2017;15:20:47;30;-1;S750HH02203675;S;
2017-02-28 15-20-47 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;28;2;2017;28.02.2017;15:20:47;30;-1;S750HH02203675;;
2017-03-01 01-00-00 T.JPG;Valdres;Box1Spring2017;T;1;3;2017;01.03.2017;01:00:00;30;-1;S750HH02203675;;
2017-03-01 13-00-00 T.JPG;Valdres;Box1Spring2017;T;1;3;2017;01.03.2017;13:00:00;30;-1;S750HH02203675;;
2017-03-01 23-48-51 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;1;3;2017;01.03.2017;23:48:51;30;-1;S750HH02203675;;
2017-03-01 23-48-51 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;1;3;2017;01.03.2017;23:48:51;30;-1;S750HH02203675;;
2017-03-02 01-00-00 T.JPG;Valdres;Box1Spring2017;T;2;3;2017;02.03.2017;01:00:00;30;-1;S750HH02203675;;
2017-03-02 13-00-00 T.JPG;Valdres;Box1Spring2017;T;2;3;2017;02.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-02 17-44-00 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;2;3;2017;02.03.2017;17:44:00;28;-2;S750HH02203675;;
2017-03-02 17-44-01 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;2;3;2017;02.03.2017;17:44:01;28;-2;S750HH02203675;;
2017-03-03 01-00-00 T.JPG;Valdres;Box1Spring2017;T;3;3;2017;03.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-03 13-00-00 T.JPG;Valdres;Box1Spring2017;T;3;3;2017;03.03.2017;13:00:00;26;-3;S750HH02203675;;
2017-03-03 14-18-37 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;3;3;2017;03.03.2017;14:18:37;26;-3;S750HH02203675;K;
2017-03-03 14-18-37 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;3;3;2017;03.03.2017;14:18:37;26;-3;S750HH02203675;;
2017-03-04 01-00-00 T.JPG;Valdres;Box1Spring2017;T;4;3;2017;04.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-04 13-00-00 T.JPG;Valdres;Box1Spring2017;T;4;3;2017;04.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-05 01-00-00 T.JPG;Valdres;Box1Spring2017;T;5;3;2017;05.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-05 04-44-00 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;5;3;2017;05.03.2017;04:44:00;28;-2;S750HH02203675;;
2017-03-05 04-44-01 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;5;3;2017;05.03.2017;04:44:01;28;-2;S750HH02203675;;
2017-03-05 13-00-00 T.JPG;Valdres;Box1Spring2017;T;5;3;2017;05.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-05 13-02-44 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;5;3;2017;05.03.2017;13:02:44;28;-2;S750HH02203675;S;
2017-03-05 13-02-45 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;5;3;2017;05.03.2017;13:02:45;28;-2;S750HH02203675;;
2017-03-06 01-00-00 T.JPG;Valdres;Box1Spring2017;T;6;3;2017;06.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-06 11-35-45 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;6;3;2017;06.03.2017;11:35:45;28;-2;S750HH02203675;;
2017-03-06 11-35-45 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;6;3;2017;06.03.2017;11:35:45;28;-2;S750HH02203675;;
2017-03-06 13-00-00 T.JPG;Valdres;Box1Spring2017;T;6;3;2017;06.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-06 13-14-27 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;6;3;2017;06.03.2017;13:14:27;28;-2;S750HH02203675;S;
2017-03-06 13-14-28 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;6;3;2017;06.03.2017;13:14:28;28;-2;S750HH02203675;;
2017-03-07 01-00-00 T.JPG;Valdres;Box1Spring2017;T;7;3;2017;07.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-07 13-00-00 T.JPG;Valdres;Box1Spring2017;T;7;3;2017;07.03.2017;13:00:00;26;-3;S750HH02203675;;
2017-03-08 01-00-00 T.JPG;Valdres;Box1Spring2017;T;8;3;2017;08.03.2017;01:00:00;25;-4;S750HH02203675;;
2017-03-08 06-56-12 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;8;3;2017;08.03.2017;06:56:12;24;-4;S750HH02203675;;
2017-03-08 06-56-13 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;8;3;2017;08.03.2017;06:56:13;24;-4;S750HH02203675;;
2017-03-08 13-00-00 T.JPG;Valdres;Box1Spring2017;T;8;3;2017;08.03.2017;13:00:00;24;-4;S750HH02203675;;
2017-03-08 17-47-02 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;8;3;2017;08.03.2017;17:47:02;26;-3;S750HH02203675;;
2017-03-08 17-47-02 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;8;3;2017;08.03.2017;17:47:02;26;-3;S750HH02203675;;
2017-03-09 01-00-00 T.JPG;Valdres;Box1Spring2017;T;9;3;2017;09.03.2017;01:00:00;27;-3;S750HH02203675;;
2017-03-09 04-42-13 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;9;3;2017;09.03.2017;04:42:13;27;-3;S750HH02203675;K;
2017-03-09 04-42-13 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;9;3;2017;09.03.2017;04:42:13;27;-3;S750HH02203675;;
2017-03-09 12-55-39 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;9;3;2017;09.03.2017;12:55:39;28;-2;S750HH02203675;K;
2017-03-09 12-55-39 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;9;3;2017;09.03.2017;12:55:39;28;-2;S750HH02203675;;
2017-03-09 13-00-00 T.JPG;Valdres;Box1Spring2017;T;9;3;2017;09.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-09 14-33-38 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;9;3;2017;09.03.2017;14:33:38;28;-2;S750HH02203675;;
2017-03-09 14-33-38 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;9;3;2017;09.03.2017;14:33:38;28;-2;S750HH02203675;;
2017-03-10 01-00-00 T.JPG;Valdres;Box1Spring2017;T;10;3;2017;10.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-10 13-00-00 T.JPG;Valdres;Box1Spring2017;T;10;3;2017;10.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-10 23-07-17 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;10;3;2017;10.03.2017;23:07:17;29;-2;S750HH02203675;K;
2017-03-10 23-07-17 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;10;3;2017;10.03.2017;23:07:17;29;-2;S750HH02203675;;
2017-03-11 01-00-00 T.JPG;Valdres;Box1Spring2017;T;11;3;2017;11.03.2017;01:00:00;29;-2;S750HH02203675;;
2017-03-11 13-00-00 T.JPG;Valdres;Box1Spring2017;T;11;3;2017;11.03.2017;13:00:00;26;-3;S750HH02203675;;
2017-03-11 15-01-37 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;11;3;2017;11.03.2017;15:01:37;27;-3;S750HH02203675;K;
2017-03-11 15-01-37 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;11;3;2017;11.03.2017;15:01:37;27;-3;S750HH02203675;;
2017-03-12 01-00-00 T.JPG;Valdres;Box1Spring2017;T;12;3;2017;12.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-12 11-40-18 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;12;3;2017;12.03.2017;11:40:18;29;-2;S750HH02203675;K;
2017-03-12 11-40-19 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;12;3;2017;12.03.2017;11:40:19;29;-2;S750HH02203675;;
2017-03-12 13-00-00 T.JPG;Valdres;Box1Spring2017;T;12;3;2017;12.03.2017;13:00:00;29;-2;S750HH02203675;;
2017-03-12 16-42-41 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;12;3;2017;12.03.2017;16:42:41;30;-1;S750HH02203675;K;
2017-03-12 16-42-42 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;12;3;2017;12.03.2017;16:42:42;30;-1;S750HH02203675;;
2017-03-12 18-15-12 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;12;3;2017;12.03.2017;18:15:12;30;-1;S750HH02203675;K;
2017-03-12 18-15-12 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;12;3;2017;12.03.2017;18:15:12;30;-1;S750HH02203675;;
2017-03-13 01-00-00 T.JPG;Valdres;Box1Spring2017;T;13;3;2017;13.03.2017;01:00:00;30;-1;S750HH02203675;;
2017-03-13 13-00-00 T.JPG;Valdres;Box1Spring2017;T;13;3;2017;13.03.2017;13:00:00;30;-1;S750HH02203675;;
2017-03-13 16-58-51 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;13;3;2017;13.03.2017;16:58:51;31;-1;S750HH02203675;K;
2017-03-13 16-58-51 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;13;3;2017;13.03.2017;16:58:51;31;-1;S750HH02203675;;
2017-03-13 18-58-29 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;13;3;2017;13.03.2017;18:58:29;31;-1;S750HH02203675;DS;
2017-03-13 18-58-30 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;13;3;2017;13.03.2017;18:58:30;31;-1;S750HH02203675;;
2017-03-14 01-00-00 T.JPG;Valdres;Box1Spring2017;T;14;3;2017;14.03.2017;01:00:00;31;-1;S750HH02203675;;
2017-03-14 05-19-40 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;14;3;2017;14.03.2017;05:19:40;30;-1;S750HH02203675;K;
2017-03-14 05-19-40 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;14;3;2017;14.03.2017;05:19:40;30;-1;S750HH02203675;;
2017-03-14 13-00-00 T.JPG;Valdres;Box1Spring2017;T;14;3;2017;14.03.2017;13:00:00;31;-1;S750HH02203675;;
2017-03-15 01-00-00 T.JPG;Valdres;Box1Spring2017;T;15;3;2017;15.03.2017;01:00:00;31;-1;S750HH02203675;;
2017-03-15 13-00-00 T.JPG;Valdres;Box1Spring2017;T;15;3;2017;15.03.2017;13:00:00;30;-1;S750HH02203675;;
2017-03-15 19-18-55 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;15;3;2017;15.03.2017;19:18:55;30;-1;S750HH02203675;;
2017-03-15 19-18-55 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;15;3;2017;15.03.2017;19:18:55;30;-1;S750HH02203675;;
2017-03-16 01-00-00 T.JPG;Valdres;Box1Spring2017;T;16;3;2017;16.03.2017;01:00:00;30;-1;S750HH02203675;;
2017-03-16 11-23-56 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;16;3;2017;16.03.2017;11:23:56;30;-1;S750HH02203675;;
2017-03-16 11-23-56 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;16;3;2017;16.03.2017;11:23:56;30;-1;S750HH02203675;;
2017-03-16 13-00-00 T.JPG;Valdres;Box1Spring2017;T;16;3;2017;16.03.2017;13:00:00;30;-1;S750HH02203675;;
2017-03-16 18-30-20 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;16;3;2017;16.03.2017;18:30:20;31;-1;S750HH02203675;S;
2017-03-16 18-30-21 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;16;3;2017;16.03.2017;18:30:21;31;-1;S750HH02203675;;
2017-03-16 20-08-27 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;16;3;2017;16.03.2017;20:08:27;31;-1;S750HH02203675;S;
2017-03-16 20-08-27 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;16;3;2017;16.03.2017;20:08:27;31;-1;S750HH02203675;;
2017-03-17 01-00-00 T.JPG;Valdres;Box1Spring2017;T;17;3;2017;17.03.2017;01:00:00;32;0;S750HH02203675;;
2017-03-17 08-21-43 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;17;3;2017;17.03.2017;08:21:43;30;-1;S750HH02203675;;
2017-03-17 08-21-43 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;17;3;2017;17.03.2017;08:21:43;30;-1;S750HH02203675;;
2017-03-17 13-00-00 T.JPG;Valdres;Box1Spring2017;T;17;3;2017;17.03.2017;13:00:00;30;-1;S750HH02203675;;
2017-03-17 15-33-51 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;17;3;2017;17.03.2017;15:33:51;31;-1;S750HH02203675;S;
2017-03-17 15-33-51 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;17;3;2017;17.03.2017;15:33:51;31;-1;S750HH02203675;;
2017-03-18 01-00-00 T.JPG;Valdres;Box1Spring2017;T;18;3;2017;18.03.2017;01:00:00;29;-2;S750HH02203675;;
2017-03-18 13-00-00 T.JPG;Valdres;Box1Spring2017;T;18;3;2017;18.03.2017;13:00:00;29;-2;S750HH02203675;;
2017-03-18 15-48-06 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;18;3;2017;18.03.2017;15:48:06;29;-2;S750HH02203675;;
2017-03-18 15-48-07 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;18;3;2017;18.03.2017;15:48:07;29;-2;S750HH02203675;;
2017-03-19 01-00-00 T.JPG;Valdres;Box1Spring2017;T;19;3;2017;19.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-19 13-00-00 T.JPG;Valdres;Box1Spring2017;T;19;3;2017;19.03.2017;13:00:00;27;-3;S750HH02203675;;
2017-03-19 15-39-24 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;19;3;2017;19.03.2017;15:39:24;27;-3;S750HH02203675;;
2017-03-19 15-39-24 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;19;3;2017;19.03.2017;15:39:24;27;-3;S750HH02203675;;
2017-03-20 01-00-00 T.JPG;Valdres;Box1Spring2017;T;20;3;2017;20.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-20 06-25-10 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;20;3;2017;20.03.2017;06:25:10;28;-2;S750HH02203675;;
2017-03-20 06-25-10 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;20;3;2017;20.03.2017;06:25:10;28;-2;S750HH02203675;;
2017-03-20 13-00-00 T.JPG;Valdres;Box1Spring2017;T;20;3;2017;20.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-21 01-00-00 T.JPG;Valdres;Box1Spring2017;T;21;3;2017;21.03.2017;01:00:00;30;-1;S750HH02203675;;
2017-03-21 13-00-00 T.JPG;Valdres;Box1Spring2017;T;21;3;2017;21.03.2017;13:00:00;29;-2;S750HH02203675;;
2017-03-21 17-54-23 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;21;3;2017;21.03.2017;17:54:23;30;-1;S750HH02203675;DS;
2017-03-21 17-54-23 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;21;3;2017;21.03.2017;17:54:23;30;-1;S750HH02203675;;
2017-03-22 01-00-00 T.JPG;Valdres;Box1Spring2017;T;22;3;2017;22.03.2017;01:00:00;30;-1;S750HH02203675;;
2017-03-22 13-00-00 T.JPG;Valdres;Box1Spring2017;T;22;3;2017;22.03.2017;13:00:00;28;-2;S750HH02203675;;
2017-03-22 19-22-23 M 1_2.JPG;Valdres;Box1Spring2017;M 1/2;22;3;2017;22.03.2017;19:22:23;29;-2;S750HH02203675;S;
2017-03-22 19-22-23 M 2_2.JPG;Valdres;Box1Spring2017;M 2/2;22;3;2017;22.03.2017;19:22:23;29;-2;S750HH02203675;;
2017-03-23 01-00-00 T.JPG;Valdres;Box1Spring2017;T;23;3;2017;23.03.2017;01:00:00;28;-2;S750HH02203675;;
2017-03-23 13-00-00 T.JPG;Valdres;Box1Spring2017;T;23;3;2017;23.03.2017;13:00:00;27;-3;S750HH02203675;;
